您已被房主/管理员禁言,You have been muted by the room owner/admin,Anda telah dibungkam oleh pemilik ruangan /administrator,Has sido prohibido por el propietario/administrador,,,
当前文本长度%s已超过最大500限制,The current text length %s has exceeded the maximum limit of 500,Panjang teks%s content.length%sbatas maksimal 500 telah terlampaui,"La longitud actual del texto es %s, ha superado el límite máximo de 500",,,
房间名称修改成功,Room name modified successfully,Nama ruangan telah berhasil diubah,El nombre de la habitación se ha cambiado con éxito,,,
红包发送成功,Lucky bag sent successfully,Kantong keberuntungan berhasil dikirim,Paquete rojo enviado con éxito,,,
加入群组成功！,Join the group successfully!,Berhasil masuk grup ,¡Únase al grupo con éxito!,,,
申请成功，请稍等；,"Application successful, please wait a moment;","Aplikasi berhasil, harap tunggu sebentar","Aplicación exitosa, por favor espere.",,,
领取成功~~,Received successfully~~,Berhasil diterima,Recibido con éxito~~,,,
连麦邀请发送成功,Connect mic invite sent successfully,Undangan panggilan vidoe berhasil dikirim,Invitación a conectarse enviada con éxito,,,
已成功邀请，请等待嘉宾进房,"Successfully invited, please wait for the user to enter the room","Berhasil mengundang, harap tunggu tamu masuk ruangan ","Se ha invitado con éxito. Por favor, espere a que los invitados lleguen a la habitación",,,
发送微信成功,,xxx berhasil dikirim,Enviar WeChat con éxito,,,
已取消PK邀请,PK invitation cancelled,Telah batalkan undangan PK ,La invitación a PK ha sido cancelada,,,
关注主播成功,Follow the host successfully,Berhasil ikuti host,Seguir el éxito del emisor,,,
您已被踢下线，若非正常行为，请及时修改密码,"You have been kicked offline, if you behave abnormally, please change your password in time","Anda telah ditendang offline, jika Anda berperilaku tidak normal, harap ubah kata sandi anda ",Has sido desconectado. Cambie su contraseña rápidamente si este no es un comportamiento normal,,,
没有任何修改,Without any modification,Tidak ada perubahan apapun ,No hay modificaciones,,,
评论内容不能为空!,The content of the comment cannot be empty!,Konten komentar tidak bisa kosong,Los comentarios no pueden estar vacíos.,,,
上传图片失败!,Failed to upload picture!,Gagal mengunggah gambar,¡Falla al cargar la imagen!,,,
把你此刻的感想告诉大家吧~~,What you feel at the moment~~,Beritahu semua orang apa yang anda rasakan saat ini~~,Díganos lo que piensa en este momento~~,,,
验证码不能为空！,The verification code cannot be empty!,Kode verifikasi tidak bisa kosong ,El código de verificación no puede estar vacío.,,,
手机号码不正确,The mobile number is incorrect,Nomor ponsel tidak benar ,Número de teléfono móvil incorrecto,,,
手机号码不能为空,Mobile phone number cannot be empty,Nomor ponsel tidak bisa kosong,El número de móvil no puede estar vacío,,,
密码长度6-16个字符,Password length is 6-16 characters,Panjang kata sandi 6-16 karakter,Longitud de la contraseña 6 - 16 caracteres,,,
注册成功！,Registration is successful!,Daftar berhasil ,¡Registrar exitoso!,,,
验证失败：,Verification failed:,Verifikasi gagal,Fallo de validación.,,,
请上传头像,Please upload avatar,Silahkan mengunggah avatar,Por favor sube tu avatar,,,
复制用户ID失败,Failed to copy user ID,Salin ID pengguna gagal ,Fallo al copiar el ID de usuario,,,
ID复制成功!,ID copied successfully!,Salin ID berhasil,ID copiado con éxito!,,,
提交成功,Submitted successfully,Berhasil dikirim,Enviado con éxito,,,
保存失败,Save failed,Gagal menyimpan ,Falla al guardar,,,
正在下发验证码，请注意查收！,"The verification code is being sent, please check it!","Sedang kirim kode verifikasi, silahkan periksa","Se está enviando el código de verificación, ¡por favor, esté atento!",,,
重置密码成功！,Password reset successfully!,Mengubah kata sandi berhasil ,¡Restablecimiento de la contraseña con éxito!,,,
发起充值失败,Failed to initiate recharge,Gagal top up,Falla al iniciar una recarga,,,
获取充值信息失败,Failed to get recharge information,Mengoleh informasi top up gagal ,Falla al obtener información de recarga,,,
更改免打扰设置成功！,Changed DND Settings successfully!,Berhasil mengubah pengaturan DND!,¡Cambiar la configuración de DND con éxito!,,,
上传视频成功！,Successfully uploaded the video!,Mengunggah video gagal,¡Subido el video con éxito!,,,
已拉黑,It has been blacklisted,Telah diblokir,Bloqueado con éxito,,,
已取消拉黑,Removed from blacklist,Telah batalkan blokir,Bloqueado ha sido cancelado,,,
请输入您要反馈的内容,Please enter the content you want to feedback,Silakan masukkan konten yang ingin anda umpan balik,"Por favor, introduzca su opinión",,,
已经是最新版本,It already the latest version,Telah versi terbaru ,Ya está la última versión,,,
参数异常,Parameter abnormal,Kesalahan parameter,Excepción de parámetros,,,
赠送礼物成功,Send gift successfully,Kirim hadiah berhasil,Regala un regalo exitoso,,,
交友签名不能为空哦,Friend signature can’t be empty,Bio berteman tidak bisa kosong,La firma de citas no puede estar vacía ,,,
没有获取到用户身份数据,No user identity data is obtained,Belum mengoleh data pengguna ,No se obtienen datos de identificación del usuario,,,
没有获取到用户信息,No user information is obtained,Belum mengoleh informasi pengguna ,No se ha obtenido información del usuario,,,
邀请码复制成功,Invitation code copied successfully,Kode undangan berhasil disalin,Código de invitación copiado con éxito,,,
邀请码不能为空哦,The invitation code cannot be empty,Kode undangan tidak bisa kosong,El código de invitación no puede estar vacío.,,,
保存邀请码成功,Successfully saved the invitation code,Kode undangan berhasil disimpn,Guardar el código de invitación con éxito,,,
范围选择不合理，开始年龄不能大于结束的年龄哦,"The range selection is unreasonable, the starting age cannot be greater than the ending age","Pemilihan rentang tidak masuk akal, usia awal tidak bisa lebih besar dari usia akhir","Rango de selección irrazonable, la edad de inicio no puede ser mayor que la edad final oh
",,,
未选择任何标签,No tags selected,Belum pilih label apapun ,No hay etiquetas seleccionadas,,,
照片已达到最大上传数,Photos have reached the maximum number of uploads,Jumlah gambar telah capai batas,Se ha alcanzado el número máximo de fotos cargadas,,,
摄像头启动失败,Camera startup failed,Kamera gagal memulai,La cámara no arranca,,,
录制时间太短,Recording time is too short,Waktu perekaman terlalu pendek,Tiempo de grabación demasiado corto,,,
录制视频异常,Recorded video is abnormal,Video yang direkam anormal,Grabación de excepciones de vídeo,,,
,,,,,,
发起充值失败，请稍后重试...,"Failed to recharge, please try again later...","Pembayaran gagal, silahkan coba lagi nanti","No se ha podido iniciar la recarga, inténtelo más tarde...",,,
充值成功,Successfully recharged,Top up berhasil ,Recarga con éxito,,,
支付成功,Payment successful,Pembayaran berhasil ,Pago realizado con éxito,,,
支付被取消,Payment cancelled,Pembayaran dibatalkan,El pago fue cancelado,,,
支付失败,Payment failed,Pembayaran gagal,Fallo de pago,,,
送礼加好友成功！你们可以私聊了,Successfully send gifts and add friends! You can chat privately,"Kirim hadiah untuk menjadi teman berhasil, ngobrol saja sekarang",¡Regalo y amigo añadidos con éxito! Ahora puedes chatear en privado,,,
当前没有选择项目,No items currently selected,Belum pilih ,Actualmente no hay artículos seleccionados,,,
请先选择项目,Please select the item first,Silahkan pilih,"Por favor, primero seleccione los artículos",,,
ID复制成功！,ID copied successfully!,Salin ID berhasil ,ID copiado con éxito!,,,
复制用户ID失败,Failed to copy user ID,Salin ID gagal,Error al copiar el ID de usuario,,,
请输入正确的手机号码,Please enter the correct phone number,Silahkan masukkan nomor ponsel yang benar ,"Por favor, introduzca el número de móvil correcto",,,
手机认证成功,Mobile phone authentication succeeded,Otentikasi ponsel berhasil,Autenticación móvil exitosa,,,
认证成功,Authentication is successful,Otentikasi berhasil,Certificado con éxito,,,
请先绑定手机,Please bind your mobile number first,Silahkan ikat ponsel anda dulu,"Por favor, enlaza el teléfono primero",,,
获取绑定手机号失败，请稍后重试！,"Failed to get the bound phone number, please try again later!","Gagal mendapatkan nomor ponsel yang terikat, silakan coba lagi nanti!","No se ha podido obtener un número de móvil vinculante, por favor, inténtelo más tarde.",,,
新密码与确认密码不一致，请重新输入,"The new password does not match the confirmed password, please re-enter","Kata sandi baru tidak cocok dengan kata sandi yang dikonfirmasi, silakan masukkan lagi","La nueva contraseña no coincide con la contraseña de confirmación. Por favor, vuelva a introducirla",,,
请选择要提现的金额,Please select the amount to withdraw,Silakan pilih jumlah yang akan ditarik,Seleccione la cantidad que desea retirar,,,
发起充值失败，请稍后重试...,"Failed to recharge, please try again later...","Top up gagal, silahkan coba lagi nanti ","Error al iniciar la recarga, inténtelo de nuevo más tarde...",,,
请先选择要充值的金额哦,Please select the amount to recharge first,Pilih jumlah yang akan top up,Seleccione primero la cantidad que desea recargar.,,,
充值被取消！,The recharge was cancelled!,Top up dibatalkan,¡Recarga cancelada!,,,
充值失败！,Recharge failed!,Top up gagal,¡La recarga falló!,,,
,,Menunggu hasil top up Alipay...,,,,
获取充值信息失败,Failed to get recharge information,Mengoleh informasi top up gagal,Falla al obtener información de recarga,,,
发起充值失败,Failed to initiate recharge,Top up gagal,Falla al iniciar una recarga,,,
获取验证码成功,Get the verification code successfully,Mengoleh kode verifikasi gagal,Obtener el código de verificación con éxito,,,
绑定成功,Bind successfully,Mengikat berhasil,Vinculación exitosa,,,
手机号码不能为空哦！,The phone number cannot be empty!,Nomor ponsel tidak bisa kosong,El número de móvil no puede estar vacío.,,,
请填写完整的手机号码,Please fill in the complete mobile phone number,Silahkan isi nomor ponsel yang lengkap,"Por favor, introduzca su número de teléfono móvil completo",,,
邀请码不能为空哦！,The invitation code cannot be empty!,Kode undangan tidak bisa kosong ,El código de invitación no puede estar vacío.,,,
验证码获取成功！,Get the verification code successfully!,Mengoleh kode verifakasi berhasil,Código Captcha obtenido con éxito!,,,
绑定成功,Bind successfully,Mengikat berhasil,Vinculación exitosa,,,
提现失败,Withdrawal failed,Penarikan gagal,Falla al retirar el dinero,,,
请先选择提取方式！,Please select the withdrawal method first!,Pilih cara penarikan,Seleccione primero el método de retirada.,,,
您的钻石不足以进行此次提现！,Your diamonds are not enough for this withdrawal!,Berlian anda tidak cukup untuk penarikan ini!,¡No tienes suficientes diamantes para hacer esta retirada!,,,
提现成功,Withdraw successfully,Penarikan berhasil,Retirada de fondos con éxito,,,
未选择提现金额,No selected  withdrawal amount ,Belum pilih jumlah penarikan ,No se ha seleccionado ningún importe de retirada,,,
请先绑定到账方式！,Please bind to the withdrawal method first!,Silahkan mengikat cara penarikan ,"Por favor, ate el método de llegada primero!",,,
您的钻石不足以进行此次提现！,Your diamonds are not enough for this withdrawal!,Berlian anda tidak cukup untuk penarikan ini!,¡No tienes suficientes diamantes para hacer esta retirada!,,,
用户资料保存失败，请稍后重试!,"Failed to save user information, please try again later!","Menyimpan data pengguna gagal, silahkan coba lagi nanti","No se ha podido guardar el perfil del usuario, por favor, inténtelo más tarde.",,,
保存用户信息成功！,Successfully saved user information!,Menyimpan informasin pengguna berhasil,Guardar la información del usuario con éxito!,,,
保存失败，未获取到群聊资料！,"Failed to save, did not get the group chat information!","Menyimpan gagal, belum mengoleh data grup","Falla al guardar, ¡no se ha conseguido el perfil del chat de grupo!",,,
群名称或群公告不能为空哦！,The group name or group announcement cannot be empty!,Nama grup atau pengumuman grup tidak bisa kosong ,El nombre del grupo o el anuncio del grupo no pueden estar vacíos.,,,
未做任何修改,No change anything,Tidak ada perubahan apapun,No se han realizado cambios,,,
修改群聊资料成功！,Successfully modify group chat information!,Mengubah data grup berhasil,Modificar el perfil del chat de grupo con éxito!,,,
邀请用户信息发送成功！,Invited user information sent successfully!,Berhasil mengirim pesan pengguna yang diundang,Mensaje de invitación enviado con éxito!,,,
邀请用户信息发送失败；,Failed to send the invited user information;,Gagal mengirim pesan pengguna yang diundang;,Fallo en el envío de un mensaje de invitación a los usuarios.,,,
举报成功，正在将该用户移出群聊的操作！,The report is successful and the user is being removed from the group chat!,"Laporkan berhasil, pengguna ini sedang dikeluar dari grup",El informe fue exitoso y la acción para sacar al usuario del chat de grupo está en curso.,,,
举报失败；,Report failed;,Laporkan berhasil,Falla al informar.,,,
移出群聊成功！,Successfully moved out of group chat!,Berhasil keluar dari grup,Moved fuera del chat de grupo exitoso!,,,
移出成员失败！,Failed to remove member!,Gagal keluar dari grup,La eliminación del miembro ha fallado.,,,
